name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
MED - Legacy Grown - Gelato Cake / Yellow Tier,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Gelato Cake / Yellow Tier,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Gelato Cake / Yellow Tier,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Gelato Cake / Yellow Tier,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Gold Digger / Yellow Tier Premium Flower,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Lemon Cherry Gelato / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - MIA Runtz / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Mike Gary / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Nag Champa / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Point Break / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Pop Rockets / Yellow Tier Premium Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,112 g,112.0,200.0,50.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,1/8 oz,3.5,8.0,64.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,1/4 oz,7.0,15.0,60.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,1/2 oz,14.0,30.0,60.0,Flower,False
MED - Legacy Grown - Satsuma Sherb / Yellow Tier Buds,,1 oz,28.0,60.0,60.0,Flower,False
MED - Legacy Grown - Sherb Stack / Yellow Tier Premium Buds,,1 g,1.0,3.0,84.0,Flower,False
MED - Legacy Grown - Sherb Stack / Yellow Tier Premium Buds,,57 g,57.0,101.79,50.002105263157894,Flower,False
