name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
Magic City Cannabis (In House) - Black Maple Popcorn,,1 oz,28.0,68.0,68.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Fried Strawberry Popcorn,,1 g,1.0,3.0,84.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Fried Strawberry Popcorn,,1/8 oz,3.5,8.1,64.8,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Fried Strawberry Popcorn,,1/4 oz,7.0,14.17,56.68000000000001,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Fried Strawberry Popcorn,,1/2 oz,14.0,24.35,48.7,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Fried Strawberry Popcorn,,1 oz,28.0,48.7,48.7,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) Papaya Juice Popcorn,,1 g,1.0,3.0,84.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) Papaya Juice Popcorn,,1/8 oz,3.5,8.1,64.8,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) Papaya Juice Popcorn,,1/4 oz,7.0,14.17,56.68000000000001,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) Papaya Juice Popcorn,,1/2 oz,14.0,24.35,48.7,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) Papaya Juice Popcorn,,1 oz,28.0,48.7,48.7,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez,,1 g,1.0,4.25,119.0,Flower,False
Magic City Cannabis (In House) - Pink Zkittlez,,1/8 oz,3.5,12.87,102.96,Flower,False
Magic City Cannabis (In House) - Pink Zkittlez,,1/4 oz,7.0,23.85,95.4,Flower,False
Magic City Cannabis (In House) - Pink Zkittlez,,1/2 oz,14.0,43.65,87.3,Flower,False
Magic City Cannabis (In House) Papaya Juice,,1 g,1.0,4.25,119.0,Flower,False
Magic City Cannabis (In House) Papaya Juice,,1/8 oz,3.5,12.87,102.96,Flower,False
Magic City Cannabis (In House) Papaya Juice,,1/4 oz,7.0,23.85,95.4,Flower,False
Magic City Cannabis (In House) Papaya Juice,,1/2 oz,14.0,43.65,87.3,Flower,False
Magic City Cannabis (In House) Papaya Juice,,1 oz,28.0,87.3,87.3,Flower,False
Magic City Cannabis (In House) - Dosido,,1 g,1.0,4.37,122.36,Flower,False
Magic City Cannabis (In House) - Dosido,,1/8 oz,3.5,15.32,122.56,Flower,False
Magic City Cannabis (In House) - Dosido,,1/4 oz,7.0,28.65,114.6,Flower,False
Magic City Cannabis (In House) - Dosido,,1/2 oz,14.0,53.3,106.6,Flower,False
Magic City Cannabis (In House) - Dosido,,1 oz,28.0,106.6,106.6,Flower,False
Magic City Cannabis (In House) - Gary Payton,,1 g,1.0,4.37,122.36,Flower,False
Magic City Cannabis (In House) - Gary Payton,,1/8 oz,3.5,15.32,122.56,Flower,False
Magic City Cannabis (In House) - Gary Payton,,1/4 oz,7.0,28.65,114.6,Flower,False
Magic City Cannabis (In House) - Gary Payton,,1/2 oz,14.0,53.3,106.6,Flower,False
Magic City Cannabis (In House) - Gary Payton,,1 oz,28.0,106.6,106.6,Flower,False
Magic City Cannabis (In House) - Keanu Reeves,,1 g,1.0,4.37,122.36,Flower,False
Magic City Cannabis (In House) - Keanu Reeves,,1/8 oz,3.5,15.32,122.56,Flower,False
Magic City Cannabis (In House) - Keanu Reeves,,1/4 oz,7.0,28.65,114.6,Flower,False
Magic City Cannabis (In House) - Keanu Reeves,,1/2 oz,14.0,53.3,106.6,Flower,False
Magic City Cannabis (In House) - Keanu Reeves,,1 oz,28.0,106.6,106.6,Flower,False
Magic City Cannabis (In House) - Gelato Punch,,1 g,1.0,5.0,140.0,Flower,False
Magic City Cannabis (In House) - Gelato Punch,,1/8 oz,3.5,17.5,140.0,Flower,False
